"fraud.prob","status"
0.66223908556977," good"
0.79685743102237," good"
0.955825441937948," good"
0.843621947478458," good"
0.854216254472789," good"
0.809829912412093," good"
0.738367990900067," good"
0.952263336984998," good"
0.855799470514003," good"
0.872083844501489," good"
0.776449239633261," good"
0.791413098289812," good"
0.970519886235571," good"
0.887085654363279," good"
0.951101755697099," good"
0.830052182038781," good"
0.813007365551306," good"
0.919510717209073," good"
0.856726609232792," good"
0.809620418776982," good"
0.994977676889273," good"
0.799697823122397," good"
0.892858694580489," good"
0.701418536273191," good"
0.939168628675978," good"
0.707711906046914," good"
0.783839128691204," good"
0.930679379635375," good"
0.897114463814616," good"
0.910886625684993," good"
0.791483862719862," good"
0.809501416688102," good"
0.857821995254766," good"
0.830349047160852," good"
0.852663395439509," good"
0.820778028088922," good"
0.988240971434153," good"
0.825579556230684," good"
0.775849493030666," good"
0.940160075437263," good"
0.823114827992058," good"
0.845194444535957," good"
0.77769492845666," good"
0.830119925504624," good"
0.876608123338217," good"
0.926027848627261," good"
0.767399902990044," good"
0.741926623840751," good"
0.962141718462288," good"
0.80389341121045," good"
0.772752764212341," good"
0.815953249063192," good"
0.810379187914215," good"
0.863910463076752," good"
0.765167133174185," good"
0.860496964442846," good"
0.828514557530353," good"
0.762637734735984," good"
0.944972795239697," good"
0.820162752489573," good"
0.795686272123031," good"
0.88256003277166," good"
0.721478175041739," good"
0.737300304075832," good"
0.88862207422591," good"
0.748499587741672," good"
0.798789253504092," good"
0.830768746715502," good"
0.704395781459959," good"
0.733075614584623," good"
0.774082381756482," good"
0.751139467862123," good"
0.856524859935915," good"
0.791957694347565," good"
0.874742998224218," good"
0.802685988431451," good"
0.875816325837105," good"
0.749185322262619," good"
0.804711238690131," good"
0.811411832945737," good"
0.925650198797865," good"
0.827910510055959," good"
0.817071316217218," good"
0.754205320849356," good"
0.885889639439349," good"
0.824981422763194," good"
0.822336599225067," good"
0.839560038665816," good"
0.873336122268348," good"
1," good"
0.998756534782764," good"
0.792993159118767," good"
0.794838637471182," good"
0.769750484699885," good"
0.728655892610258," good"
0.906231844187309," good"
0.868625217248036," good"
0.82705715422414," good"
0.752121457043219," good"
0.802180616008284," good"
0.774720086099501," good"
0.782611273237549," good"
0.790749782073615," good"
0.826841124233502," good"
0.647929370434123," good"
0.884607652138558," good"
0.890782573385907," good"
0.802969167638504," good"
0.790400320419241," good"
0.757776506085044," good"
0.939496546458375," good"
0.826059904234303," good"
0.726417295564742," good"
0.822272684010705," good"
0.856279645611918," good"
0.779319824049576," good"
0.835777235678356," good"
0.985821104818104," good"
0.860590898622727," good"
0.915036891166371," good"
0.667487269749659," good"
0.90842942797242," good"
0.819433019980743," good"
0.954591787501238," good"
0.889445941101163," good"
0.872357966292612," good"
0.88670352164188," good"
0.771823659228546," good"
0.790655981771537," good"
0.807451576342808," good"
0.796943075231399," good"
0.906100329802742," good"
0.990793424158258," good"
0.796346177099526," good"
0.74176947998518," good"
0.945578501416941," good"
0.806368977054173," good"
0.846629970738861," good"
0.787426648658864," good"
0.882772450702422," good"
0.839722231306835," good"
0.921678600712335," good"
0.999240862558847," good"
0.762308938571471," good"
0.999999993491875," good"
0.821093108177676," good"
0.870045675605791," good"
0.803501984890727," good"
0.809097696984701," good"
0.904414846927308," good"
0.733049603271497," good"
0.896243800252651," good"
0.998525134018966," good"
0.783357800915366," good"
0.936031293172458," good"
0.843111400357754," good"
0.690021515827193," good"
0.751953686809442," good"
0.816895771913831," good"
0.85202039892035," good"
0.98971277575031," good"
0.87664650262399," good"
0.891977243175136," good"
0.964975155144925," good"
0.859411722691228," good"
0.888988619161652," good"
0.98144824488809," good"
0.953490772165927," good"
0.88425001778306," good"
0.766981128329517," good"
0.843756565209287," good"
0.701052113442136," good"
0.869614049694859," good"
0.844335040170739," good"
0.934975372635395," good"
0.687259787816737," good"
0.830535383138061," good"
0.809874739854105," good"
0.799330912814447," good"
0.841051339093249," good"
0.909611000261022," good"
0.973943128656079," good"
0.992047888065327," good"
0.87419361469427," good"
0.874885503003562," good"
0.72002661230257," good"
0.710549944484671," good"
0.809102720215329," good"
0.889960597974805," good"
0.72621334527475," good"
0.868261486079421," good"
0.849987948785968," good"
0.770341687487979," good"
0.820266466795227," good"
0.922605381052315," good"
0.852344499927142," good"
0.807244128714937," good"
0.720420517679711," good"
0.738791723889951," good"
0.798847414850169," good"
0.727753156839007," good"
0.805970597903234," good"
0.770978550696874," good"
0.890589107632009," good"
0.794948408800587," good"
0.857648460443762," good"
0.838480058515459," good"
0.825831623254382," good"
0.845950856230879," good"
0.878533271731102," good"
0.711301453349094," good"
0.807051616361023," good"
0.727563930842174," good"
0.826443942161001," good"
0.84711442606315," good"
0.864703094518427," good"
0.774628589731348," good"
0.99089499272145," good"
0.823822767524517," good"
0.878022492982678," good"
0.870895741236598," good"
0.890900329597211," good"
0.85395242455016," good"
0.770685248177466," good"
0.778958234811448," good"
0.8373736021281," good"
0.968024798481866," good"
0.787830773585432," good"
0.780154677216993," good"
0.791010367741511," good"
0.797026734470077," good"
0.721648105281341," good"
0.749128428377898," good"
0.835103617693148," good"
0.758207871499793," good"
0.769976892624067," good"
0.87738147877247," good"
0.831300291877542," good"
0.701272724181405," good"
0.787712655479155," good"
0.961680429687535," good"
0.721294197385419," good"
0.999999999892291," good"
0.810771347778912," good"
0.82499778189194," good"
0.909315042584899," good"
0.910588102257921," good"
0.816257920166017," good"
0.848564470504713," good"
0.873589798857345," good"
0.869891980295668," good"
0.735354488975698," good"
0.837986427725005," good"
0.797063047593362," good"
0.815766373233196," good"
0.999999999999963," good"
0.77583304819858," good"
0.765796574096265," good"
0.84557190249038," good"
0.889826823895065," good"
0.876994322187152," good"
0.976416349594414," good"
0.675659678573205," good"
0.827953805354957," good"
0.910930372608419," good"
0.862744570108266," good"
0.864571028140441," good"
0.887000157095409," good"
0.785437981305586," good"
0.882560411284359," good"
0.996467965214646," good"
0.745323650632472," good"
0.937415842131727," good"
0.853599301541249," good"
0.911252325575261," good"
0.783636565741817," good"
0.977125047658245," good"
0.750698102969108," good"
0.795236401352473," good"
0.944488758469851," good"
0.866811381357192," good"
0.767047442805719," good"
0.769259356064609," good"
0.776534676088127," good"
0.831723957742584," good"
0.839901711021689," good"
0.810129313916767," good"
0.751504328749235," good"
0.999805582540173," good"
0.775798116758275," good"
0.804776970264474," good"
0.820598726408015," good"
0.846186014643902," good"
0.853065763997919," good"
0.991598736719214," good"
0.96675566938823," good"
0.831838776033699," good"
0.832782395043013," good"
0.960807436591964," good"
0.840249277097502," good"
0.819677131691879," good"
0.738811106863495," good"
0.74068675405012," good"
0.893766130542594," good"
0.904420298334377," good"
0.842483093417931," good"
0.750314454479419," good"
0.896626927025677," good"
0.735088159898516," good"
0.824347250342741," good"
0.874482890861884," good"
0.812341280139801," good"
0.96386067259244," good"
0.872867905884461," good"
0.682926828500963," good"
0.859603833970544," good"
0.83976913162589," good"
0.78937316015581," good"
0.742771423795122," good"
0.743570582144631," good"
0.766363390709607," good"
0.847967167173206," good"
0.761750327141339," good"
0.881557002029975," good"
0.807327588924002," good"
0.708024807443927," good"
0.769042342035541," good"
0.831133612810464," good"
0.767278143988544," good"
0.771730142318035," good"
0.780072600243495," good"
0.807067939852059," good"
0.835242122873088," good"
0.828151551884311," good"
0.735908026435305," good"
0.75796540213625," good"
0.738097189383726," good"
0.860052439087432," good"
0.84899203172739," good"
0.783601424566237," good"
0.831563972646684," good"
0.703835854500794," good"
0.837148920222086," good"
0.999999996150208," good"
0.819435089280887," good"
0.829980753278652," good"
0.785730604895729," good"
0.894847736599038," good"
0.755329305788752," good"
0.787514116020899," good"
0.841583192236713," good"
0.817792312551731," good"
0.799596415223049," good"
0.807445051194797," good"
0.997770560199282," good"
0.779668864352606," good"
0.973808340278982," good"
0.977620116194697," good"
0.919134993584025," good"
0.922509292870248," good"
0.718667044753136," good"
0.776778168443681," good"
0.779505452257822," good"
0.993369169596939," good"
0.875938740740843," good"
0.841746252718363," good"
0.81942425653735," good"
0.943380567156399," good"
0.894560927091887," good"
0.775850891988174," good"
0.803516851251978," good"
0.912165860923675," good"
0.984771398059936," good"
0.783623482386552," good"
0.852993129260227," good"
0.733693833952953," good"
0.753297001168174," good"
0.99810699276239," good"
0.999577500026976," good"
0.754164692970395," good"
0.797650290753355," good"
0.851163473174253," good"
0.756935249122493," good"
1," good"
0.95423627990513," good"
0.752953615081102," good"
0.97760488376017," good"
0.876006026617301," good"
0.924191594005148," good"
0.921161701310885," good"
0.765925871668737," good"
0.840276180420126," good"
0.868209089056705," good"
0.692063369052978," good"
0.934575810828328," good"
0.875344107389357," good"
0.789275740973878," good"
0.814960240686776," good"
0.824290600841841," good"
0.730939729703914," good"
0.812347107050673," good"
0.803779979618158," good"
0.852926312554774," good"
0.841488677948056," good"
0.77713903812844," good"
0.796667228688132," good"
0.808002113903793," good"
0.824597527358065," good"
0.828944947685801," good"
0.742730941196059," good"
0.900177214817457," good"
0.772785231066865," good"
0.824729522931088," good"
0.78402819802443," good"
0.88026531724233," good"
0.958999695808362," good"
0.822032602741995," good"
0.774097294539334," good"
0.870693982226576," good"
0.720213449447884," good"
0.950203060020613," good"
0.7966913099125," good"
0.832117054490373," good"
0.794156813163926," good"
0.773003743321458," good"
0.73358265780543," good"
0.963936832857399," good"
0.805492009566137," good"
0.77498888610837," good"
0.971886374624899," good"
0.863942099523423," good"
0.701690816560536," good"
0.833040718344058," good"
0.929951013175768," good"
0.833309297084673," good"
0.81482563781171," good"
0.772973748557341," good"
0.982793071497671," good"
0.968411264116895," good"
0.793164427930096," good"
0.815859252956328," good"
0.902904964253032," good"
0.979199392628193," good"
0.849513600323798," good"
0.788420991238127," good"
0.787207425397335," good"
0.760112649729005," good"
0.676374166755683," good"
0.785312866700053," good"
0.807980570697834," good"
0.812519135251723," good"
0.834714618887934," good"
0.824847257675023," good"
0.808446546143047," good"
0.863490258195726," good"
0.762765486915302," good"
0.980788246050787," good"
0.766225560773915," good"
0.826928051816983," good"
0.895552413049952," good"
0.710982168318046," good"
0.766523100273455," good"
0.941254743613503," good"
0.842147483072838," good"
0.789237578088302," good"
0.727849498055467," good"
0.752309495870887," good"
0.791334190207965," good"
0.925077929421168," good"
0.884365002852728," good"
0.975159997088109," good"
0.722212059081681," good"
0.854899667466896," good"
0.762001081563865," good"
0.849558596978758," good"
0.664027005183228," good"
0.751617486687672," good"
0.81873554320029," good"
0.96311190858824," good"
0.731801008783962," good"
0.999327113473777," good"
0.769669140380167," good"
0.934964795574015," good"
0.927306387093782," good"
0.851904968738028," good"
0.867204095795866," good"
0.996239724786567," good"
0.789277764143451," good"
0.969836291321348," good"
0.954216565663879," good"
0.815137662600523," good"
0.860740595877668," good"
0.968582890653786," good"
0.769433929413428," good"
0.90187759981672," good"
0.862159927404812," good"
0.768017180149377," good"
0.722106007911227," good"
0.904688962082549," good"
0.73580474881317," good"
0.918304718332038," good"
0.789510672503092," good"
0.747329370505704," good"
0.876322137691295," good"
0.675048596266559," good"
0.964486192824982," good"
0.918458353172489," good"
0.701979006097496," good"
0.828401723973212," good"
0.790816859868746," good"
0.891179398289933," good"
0.826448934299933," good"
0.936004800823149," good"
0.832611187072778," good"
0.823198729142139," good"
0.828924871858872," good"
0.831705369016887," good"
0.99999999932769," good"
0.806142847332092," good"
0.868415993009568," good"
0.752626698093521," good"
0.897755835097476," good"
0.872715248234992," good"
0.886779580706676," good"
0.891513743370643," good"
0.798587577801722," good"
0.912113232724263," good"
0.783791652048522," good"
0.755473095828909," good"
0.774532248275795," good"
0.923676243663012," good"
0.977172901426179," good"
0.843651441900434," good"
0.901809849643059," good"
0.865881170937907," good"
0.870874107861903," good"
0.871523044390341," good"
0.777760810895356," good"
0.930982263057195," good"
0.829456788329673," good"
0.859020628847956," good"
0.702587644291209," good"
0.997892303328736," good"
0.902902461457363," good"
0.74586065687122," good"
0.790304456437561," good"
0.889833785965296," good"
0.923556300716951," good"
0.822783405083622," good"
0.817216101291792," good"
0.750657379184879," good"
0.797651494666507," good"
0.818751872414935," good"
0.844093881500661," good"
0.899570124683421," good"
0.781199872866833," good"
0.917802373722528," good"
0.980035860905964," good"
0.895221305601406," good"
0.852113022597204," good"
0.651909337970879," good"
0.828538954230022," good"
0.854760327986253," good"
0.925893117166382," good"
0.816133191665691," good"
0.776811244866913," good"
0.724679267375207," good"
0.969430859026858," good"
0.762964063072521," good"
0.810079547873002," good"
0.873368445966918," good"
0.726003062991521," good"
0.951756275763421," good"
0.844452282302538," good"
0.818456213239418," good"
0.972184385225754," good"
0.932866714882," good"
0.696476521977204," good"
0.760064214587404," good"
0.750173002534062," good"
0.915939881721219," good"
0.773292124248173," good"
0.828409941342462," good"
0.798932004226043," good"
0.788712147004725," good"
0.805087721152979," good"
0.703242443491961," good"
0.727825485330262," good"
0.867615586714176," good"
0.892809263381616," good"
0.730079398540969," good"
0.791134488779202," good"
0.842250899982301," good"
0.978622389377948," good"
0.814812262661172," good"
0.815863882296151," good"
0.759917650270841," good"
0.962807812446246," good"
0.667823593409805," good"
0.781118324062058," good"
0.861945476578087," good"
0.878300223649655," good"
0.814676783273963," good"
0.73954776494917," good"
0.829565655376264," good"
0.788676147110359," good"
0.861743519801663," good"
0.80526601583861," good"
0.886127819333069," good"
0.710389995088769," good"
0.809110255176308," good"
0.935568130616656," good"
0.855569760147379," good"
0.759762770821295," good"
0.819534571737949," good"
0.957224275507575," good"
0.810767279042613," good"
0.734193735269156," good"
0.768538673213224," good"
0.71060178951617," good"
0.846963633070551," good"
0.850030471344194," good"
0.785377427227981," good"
0.815703179055891," good"
0.789337833657546," good"
0.842610084644429," good"
0.861947743203299," good"
0.814075080997085," good"
0.73343595717965," good"
0.807055621745253," good"
0.86008568921956," good"
0.780190612548335," good"
0.886987480353395," good"
0.837015239466368," good"
0.797073381305744," good"
0.823128068709104," good"
0.785464760334644," good"
0.862429613222934," good"
0.858774662350033," good"
0.831893179657706," good"
0.802296421337631," good"
0.790080684107547," good"
0.943760858964017," good"
0.785584713734431," good"
0.785078011839806," good"
0.88311571651644," good"
0.916429789536123," good"
0.724459905600574," good"
0.780533753828916," good"
0.714480191390639," good"
0.755198049602756," good"
0.880104755926982," good"
0.820250540702085," good"
0.841264724626765," good"
0.784332257374976," good"
0.847221846777818," good"
0.72544903081178," good"
0.760810626566432," good"
0.721134330214143," good"
0.765959447190401," good"
0.78149440272574," good"
0.896514705826192," good"
0.857763814594222," good"
0.778924531112131," good"
0.859422054929314," good"
0.784251935624499," good"
0.973010715605922," good"
0.765801117198227," good"
0.850426703225946," good"
0.952843882565954," good"
0.792493089434531," good"
0.703872192001851," good"
0.74931130986689," good"
0.92932784119044," good"
0.865404960491093," good"
0.797029294205324," good"
0.796035844186419," good"
0.875658510324707," good"
0.907456888195706," good"
0.722223316142051," good"
0.834160878786897," good"
0.853262992415146," good"
0.842186545719435," good"
0.768355182251716," good"
0.798465628566383," good"
0.801814667963124," good"
0.956260941924086," good"
0.764516165469722," good"
0.790597799508269," good"
0.85796585958994," good"
0.804655408970085," good"
0.840955254788332," good"
0.763364411221516," good"
0.772695671323981," good"
0.757430794016779," good"
0.722696421033991," good"
0.907030353671573," good"
0.902471828636721," good"
0.706362641928582," good"
0.672419779693922," good"
0.882091435175789," good"
0.794250172426504," good"
0.940785146378428," good"
0.852151630373843," good"
0.738457897508672," good"
0.770822164320614," good"
0.862105104666077," good"
0.759562159709374," good"
0.918891375214909," good"
0.861802982256411," good"
0.891697170132209," good"
0.829502624480592," good"
0.837835728325185," good"
0.800979522123157," good"
0.73493247220104," good"
0.957702930592037," good"
0.786538236847282," good"
0.805439886595679," good"
0.88388865392785," good"
0.774388389248591," good"
0.90767558505548," good"
0.999657692231607," good"
0.927609847756427," good"
0.866147506428208," good"
0.821310692505529," good"
0.777533391409208," good"
0.790079944886901," good"
0.857766162823515," good"
0.783018250426015," good"
0.921202725180394," good"
0.999992460434397," good"
0.847973314154487," good"
0.786551338250108," good"
0.917842539507361," good"
0.769170928105467," good"
0.909950116865856," good"
0.664094348064824," good"
0.792881938667266," good"
0.797603012626203," good"
0.878918375430431," good"
0.994061918061658," good"
0.95570574401254," good"
0.721194254005596," good"
0.671614439394129," good"
0.772247198716382," good"
0.883828804949464," good"
0.886623324724688," good"
0.909094050538298," good"
0.71088862722906," good"
0.776438702995228," good"
0.748673325729911," good"
0.781675826795194," good"
0.726151177942019," good"
0.821329139106513," good"
0.82221455943927," good"
0.846671458851753," good"
0.810008699477177," good"
0.862223766190655," good"
0.878610612821531," good"
0.887023572820274," good"
0.793026978645183," good"
0.87162519904998," good"
0.781838405307551," good"
0.750997544784823," good"
0.721099903700842," good"
0.713101797372867," good"
0.828711176196029," good"
0.964110116118876," good"
0.765663836994561," good"
0.954404863075791," good"
0.947209463468748," good"
0.81967727945463," good"
0.769981114904921," good"
0.872954992873403," good"
0.92000906532393," good"
0.850012602921817," good"
0.964210633145238," good"
0.748169151122372," good"
0.70890332566623," good"
0.823053683852727," good"
0.833530032878581," good"
0.784756390021708," good"
0.996770680161374," good"
0.787844742580689," good"
0.817266659680337," good"
0.87858255848722," good"
0.788454840262682," good"
0.718940923819436," good"
0.881694610185561," good"
0.814842901907102," good"
0.850520329979999," good"
0.826201144653896," good"
0.75695218719576," good"
0.906670119644095," good"
0.736024798436437," good"
0.809090411540071," good"
0.807587207661199," good"
0.896734278692094," good"
0.868693178385282," good"
0.980557687922372," good"
0.768825320210558," good"
0.862505867563817," good"
0.802335298324685," good"
0.815445347276612," good"
0.866608639882687," good"
0.870141117238592," good"
0.889823768105687," good"
0.879815674206024," good"
0.976826419905227," good"
0.958338310282189," good"
0.808752631059233," good"
0.717123852120468," good"
0.872941169676676," good"
0.922362488260646," good"
0.68823845243013," good"
0.806900465932195," good"
0.768736901958949," good"
0.969374748563141," good"
0.856561473611489," good"
0.795027158410141," good"
0.791230298330403," good"
0.770675826441275," good"
0.971559513612767," good"
0.817996646605514," good"
0.734269584560613," good"
0.777058843448148," good"
0.7794845388798," good"
0.804435584585112," good"
0.743339706462006," good"
0.913883478661805," good"
0.768072733796902," good"
0.67597902132007," good"
0.75600027942425," good"
0.748478061838272," good"
0.807874154962188," good"
0.843037951601411," good"
0.807286623796991," good"
0.895944223919119," good"
0.805679491218669," good"
0.92053727514753," good"
0.937667228832712," good"
0.743465043683009," good"
0.865907420204984," good"
0.81653801549602," good"
0.915529123162345," good"
0.752415695510505," good"
0.895825257189661," good"
0.7463770240722," good"
0.90639084081817," good"
0.733693454010132," good"
0.85225045070876," good"
0.942726389448567," good"
0.99463900406315," good"
0.794489049039812," good"
0.847425640993639," good"
0.835322799634692," good"
0.795690826728171," good"
0.748757490468601," good"
0.882594455579908," good"
0.796070157486228," good"
0.725505638722521," good"
0.885930086176793," good"
0.825574852182893," good"
0.877115572711516," good"
0.820974415762155," good"
0.98521708415713," good"
0.830913901545106," good"
0.817918314978599," good"
0.865179252277827," good"
0.954663560049944," good"
0.733497398504675," good"
0.887010345361029," good"
0.84473084986087," good"
0.840991360340999," good"
0.787998632235002," good"
0.732167602173424," good"
0.833357189058265," good"
0.736306802546943," good"
0.863090209896789," good"
0.80584412159372," good"
0.719615918699485," good"
0.920229624465494," good"
0.853876237737137," good"
0.749500956038544," good"
0.819126142352344," good"
0.758702296103708," good"
0.873474759139375," good"
0.776997825030274," good"
0.798827540453071," good"
0.840559346161577," good"
0.973168413923527," good"
0.866682397123209," good"
0.895550117638961," good"
0.827374802737989," good"
0.81546433387434," good"
0.71879209027616," good"
0.791918216453907," good"
0.864914858418932," good"
0.753105419215746," good"
0.904885905129812," good"
0.808953087681871," good"
0.867702550320273," good"
0.74071590373066," good"
0.988860914049301," good"
0.788678434399289," good"
0.839630069054663," good"
0.809112726620468," good"
0.802002160481018," good"
0.843111159389561," good"
0.840362461200525," good"
0.806358270706757," good"
0.852356021451403," good"
0.873560646427868," good"
0.987998003639207," good"
0.788415640783622," good"
0.727798509686627," good"
0.826364740332117," good"
0.811224028334767," good"
0.750227661416856," good"
0.950496612304438," good"
0.816828150702493," good"
0.776861694907618," good"
0.860156207906535," good"
0.82583710473293," good"
0.792271365559971," good"
0.999569001687873," good"
0.957737627863684," good"
0.792656987246376," good"
0.953605043849687," good"
0.837011328647353," good"
0.800469304528077," good"
0.706973491451852," good"
0.792881799658061," good"
0.783553649783694," good"
0.874913950489783," good"
0.795597238345997," good"
0.784693704851182," good"
0.888125553618076," good"
0.950841501498736," good"
0.789559676447748," good"
0.882428900710589," good"
0.840909428502497," good"
0.787752271908438," good"
0.920176427217294," good"
0.73757876377441," good"
0.714616381342041," good"
0.804920465592337," good"
0.903645247254826," good"
0.795944664069322," good"
0.797196961277235," good"
0.943586697103485," good"
0.84978542909458," good"
0.807973734998869," good"
0.820111256472253," good"
0.777410896593797," good"
0.910309267851448," good"
0.999258277548214," good"
0.941936003654355," good"
0.931104894270718," good"
0.905697859962819," good"
0.833195958811416," good"
0.907233466114733," good"
0.716680172352308," good"
0.726984443611471," good"
0.823480941789364," good"
0.94231499171113," good"
0.853305957026657," good"
0.80113702182023," good"
0.780595915943644," good"
0.89015663192081," good"
0.813536396284308," good"
0.795690411267414," good"
0.945734117881912," good"
0.764497052480906," good"
0.806279833998218," good"
0.989335482248531," good"
0.815915825030828," good"
0.810410357534181," good"
0.762090786841127," good"
0.693970591342082," good"
0.835587536371009," good"
0.769961055298506," good"
0.994401595523341," good"
0.755233906304125," good"
0.995995950997725," good"
0.832642380068827," good"
0.758852171563948," good"
0.978290017626616," good"
0.778488416732885," good"
0.756962053533085," good"
0.805698723601379," good"
0.85191538499114," good"
0.76744090888912," good"
0.853990809721394," good"
0.877803062925828," good"
0.953883077029276," good"
0.892122197214711," good"
0.8662163169209," good"
0.800828501583566," good"
0.980152780455239," good"
0.819841661454349," good"
0.818259009748847," good"
0.891447442002018," good"
0.8467578349716," good"
0.903085459360263," good"
0.898787967748725," good"
0.879310119483391," good"
0.755256822199438," good"
0.996311222491849," good"
0.733672936265308," good"
0.870308651106271," good"
0.733612197490676," good"
0.922905966893291," good"
0.810903254039725," good"
0.788769190642124," good"
0.740370089809441," good"
0.797663680887476," good"
0.81265145651389," good"
0.999999936813849," good"
0.884391316879373," good"
0.853607435355771," good"
0.801299473157195," good"
0.74108652739989," good"
0.741246639490976," good"
0.967278701468884," good"
0.862891329409575," good"
0.774888374026831," good"
0.818166887615749," good"
0.787347864289427," good"
0.732565720753052," good"
0.898027203252647," good"
0.781070473077275," good"
0.764797972180731," good"
0.746853127406506," good"
0.792025607768659," good"
0.796789056760727," good"
1," good"
0.817431068264117," good"
0.84766850817361," good"
0.804289024745105," good"
0.812742509430055," good"
0.827150096068726," good"
0.777223612964348," good"
0.868961472318127," good"
0.869554115857156," good"
0.959248576682191," good"
0.750724721561667," good"
0.873373868190355," good"
0.880477347866557," good"
0.730466842674146," good"
0.815288553661314," good"
0.849005357141794," good"
0.814857323029822," good"
0.836035811567647," good"
0.9201519777018," good"
0.82395875418194," good"
0.797706153285431," good"
0.786804355282136," good"
0.965056647368325," good"
0.906890414877292," good"
0.796042149549026," good"
0.836390022843505," good"
0.848184124661078," good"
0.998878302441344," good"
0.782105852749542," good"
0.701212735149631," good"
0.866697574158244," good"
0.801557960191448," good"
0.826347303557968," good"
0.750258576378377," good"
0.865967504028273," good"
0.711189400065527," good"
0.9975749901709," good"
0.81018818542937," good"
1," good"
0.802543676206265," good"
0.782951404361306," good"
0.695787287750137," good"
0.92788718337918," good"
0.938897679427046," good"
0.757469689078519," good"
0.993322973370907," good"
0.791709088555273," good"
0.921596230738622," good"
0.718474416764617," good"
0.827519464105869," good"
0.884651055371201," good"
0.937835827272828," good"
0.928394390445506," good"
0.802711326920921," good"
0.815948057343298," good"
0.882346364373975," good"
0.790268409785326," good"
0.950706762445184," good"
0.99182604959177," good"
0.788243276840106," good"
0.747086468453964," good"
0.99999998226204," good"
0.854061874898319," good"
0.799438134335152," good"
0.797780563800175," good"
0.90969804963369," good"
0.808727771831284," good"
0.802941824616199," good"
0.844498106791462," good"
0.823242392212956," good"
0.877620351195205," good"
0.793533667919202," good"
0.823373532354462," good"
0.81516181203401," good"
0.837025814134998," good"
0.876663840674353," good"
0.741755625027139," good"
0.966646366818054," good"
0.800823217695101," good"
0.742746860138569," good"
0.77425203658383," good"
0.779067051327903," good"
0.983883787999893," good"
0.914758683573466," good"
0.954277325818822," good"
0.782507556747142," good"
0.877561777815577," good"
0.906924811864569," good"
0.820901861360408," good"
0.994193860844253," good"
0.72925374162833," good"
0.986358075056366," good"
0.887125897747183," good"
0.718443622151039," good"
0.795165409941025," good"
0.959721255225509," good"
0.67918631016603," good"
0.869867650081762," good"
0.752774970805782," good"
0.777407528013181," good"
0.906724738917199," good"
0.998655462768277," good"
0.793694768960043," good"
0.774644850235403," good"
0.899439478076342," good"
0.909740120816967," good"
0.681429345088544," good"
0.705855352688166," good"
0.988030188040001," good"
0.784205474970173," good"
0.909258186014629," good"
0.817514881634905," good"
0.891896643490992," good"
0.827278369675931," good"
0.769816603407734," good"
0.860056677271532," good"
0.749614303620497," good"
0.769319426440268," good"
0.94805891648116," good"
0.753197663318605," good"
0.705274051771214," good"
0.872138123555078," good"
0.763351911941037," good"
0.87766973262341," good"
0.813158606085667," good"
0.861907503661921," good"
0.817002863305441," good"
0.777165336904638," good"
0.835801425032815," good"
0.839814469960521," good"
0.842601979196264," good"
0.986934591823299," good"
0.803338179125763," good"
0.758989059742897," good"
0.867730022435787," good"
0.841329403269346," good"
0.793093022498679," good"
0.797221468694957," good"
0.789384730677801," good"
0.830558226642028," good"
0.750118768745861," good"
0.810775718934871," good"
0.7956760285461," good"
0.731650518308366," good"
0.823790911209954," good"
0.839973729108129," good"
0.93600032133176," good"
